Campo ID;Nombre fisico del campo;Descripcion del capo;Nombre logico del campo;Tipo de dato;Key;Formato;Formato logico;Mandatory;Nombre fisico de la tabla origen
219647;gf_default_risk_mark_type;Marca/código que permite identificar el riesgo de impago asociado con el participe del grupo, entendiendo riesgo de impago como la posibilidad de que el deudor no pague los intereses o el principal de la deuda, o bien que no cumpla las fechas previstas.;CODIGO RIESGO IMPAGO;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219648;gf_document_expiration_date;Momento a partir del cual finaliza la validez de un documento.;FECHA FIN DE VALIDEZ DEL DOCUMENTO;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219649;gf_document_update_date;Fecha correspondiente al momento en el que se realiza la modificación del documento;FECHA MODIFICACION DEL DOCUMENTO;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219650;gf_email_desc;Dirección de correo electrónico de la Persona;DESCRIPCION DIRECCION DE E-MAIL;string;FALSE;;ALPHANUMERIC(255);FALSE;t_kbtq_customer_info_his
219651;gf_employee_entity_desc;Descripción de la entidad con la que el cliente tiene una relación de tipo: empleado, accionista o director.;DESCRIPCION DE LA ENTIDAD DEL EMPLEADO;string;FALSE;;ALPHANUMERIC(250);FALSE;t_kbtq_customer_info_his
219652;gf_employee_entity_id;Identificador Banco/Entidad del Grupo con el que el profesional tiene relación laboral, trándose de los casos en los que el cliente tiene alguna relación profesional con el Grupo, como por ejemplo Accionistas, empleados, etc...;IDENTIFICADOR ENTIDAD DEL EMPLEADO;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219653;gf_employees_number;Número de trabajadores que constituyen las empresas de las personas jurí­dicas clientes de la Entidad.;NUMERO EMPLEADOS;decimal(17);FALSE;;DECIMAL(17);FALSE;t_kbtq_customer_info_his
219654;gf_entity_branches_number;Número de oficinas/sucursales que tiene la entidad.;NUMERO DE SUCURSALES DE LA ENTIDAD;decimal(5);FALSE;;DECIMAL(5);FALSE;t_kbtq_customer_info_his
219655;gf_entity_default_type;Tipo utilizado para indicar el grado de morosidad correspondiente a la persona jurí­dica, con respecto a cualquier Entidad en el caso de encontrarse en situación de impago.;TIPO DE MORA DE LA ENTIDAD;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kbtq_customer_info_his
219656;gf_entity_deposit_eval_amount;Importe de valoración de de depóistos que tenga el cliente en otros bancos;IMPORTE DE VALORACION DE DEPOSITOS DE BANCOS;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219657;gf_entity_id;Código que permite identificar de manera uní­voca a la entidad financiera. Una entidad financiera es cualquier entidad o agrupación que tiene como objetivo y fin ofrecer servicios de carácter financiero y que van desde la simple intermediación y asesoramiento al mercado de los seguros o créditos bancarios.;IDENTIFICADOR ENTIDAD FINANCIERA;string;FALSE;;ALPHANUMERIC(4);TRUE;t_kbtq_customer_info_his
219658;gf_executive_pos_desc;Descripción del código identificativo de la categorí­a o posición del ejecutivo. Por ejemplo: - Ejecutivo de Banca Personal - Ejecutivo de Banca Corporativa - Gerente de oficina - Otros;DESCRIPCION DE LA POSICION DEL EJECUTIVO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219659;gf_executive_pos_id;Código identificativo de la categorí­a o posición del ejecutivo. Por ejemplo: - Ejecutivo de Banca Personal - Ejecutivo de Banca Corporativa - Gerente de oficina - Otros;IDENTIFICADOR CATEGORIA O POSICION DEL EJECUTIVO;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219660;gf_executive_profile_desc;Descripción del código de perfil ejecutivo, hace referencia al puesto asignado a una persona (cliente, gestor, etc), de acuerdo a sus responsabilidades.;DESCRIPCION PERFIL EJECUTIVO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219661;gf_executive_profile_id;Código de perfil ejecutivo, hace referencia al puesto asignado a una persona (cliente, gestor, etc), de acuerdo a sus responsabilidades.;IDENTIFICADOR PERFIL EJECUTIVO;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219662;gf_expedition_doc_state_id;Identificador que indica el estado, provincia o departamento donde está localizada la entidad legal que lo emite.;IDENTIFICADOR ESTADO DONDE SE EXPIDE EL DOCUMENTO;string;FALSE;;ALPHANUMERIC(20);FALSE;t_kbtq_customer_info_his
219663;gf_expedition_doc_town_name;Nombre del municipio donde se expidió el documento.;NOMBRE MUNICIPIO DE EXPEDICION DEL DOCUMENTO;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kbtq_customer_info_his
219664;gf_expedition_document_date;Momento en el que se realiza la expedición del documento;FECHA EXPEDICION DEL DOCUMENTO;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219665;gf_ext_act_dest_cntry_id;Identificador de Paí­s Destino (Importación/Exportación) de la actividad exterior de la empresa.;IDENTIFICADOR PAIS DESTINO ACTIVIDAD EXTERIOR;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219666;gf_ext_actvy_origin_country_id;Identificador de Paí­s Origen (Importación/Exportación) de la actividad exterior de la empresa.;IDENTIFICADOR PAIS ORIGEN ACTIVIDAD EXTERIOR;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219667;gf_extension_phone_id;Número de extensión de un teléfono, complemento del número de teléfono aportado;IDENTIFICADOR EXTENSION TELEFONO;string;FALSE;;ALPHANUMERIC(6);FALSE;t_kbtq_customer_info_his
219668;gf_external_commerce_type;Marca utilizada para identificar si la persona tiene actividad comercial de cara al exterior.  Por ejemplo: - Importa - Exporta - Ambas - Otros;INDICADOR ACTIVIDAD COMERCIO EXTERIOR;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219669;gf_extr_net_installation_id;Identificador de la instalación de la red exterior en la que se ha contratado el producto. Hay una instalación por paí­s. Código de oficina principal que esta asociada a los clientes del repositorio Midas.;IDENTIFICADOR DE INSTALACION RED EXTERIOR;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219670;gf_fax_id;Número de fax o telefax aportado por el cliente como método de contacto, el cual se trata del número de teléfono correspondiente a la impresora o dispositivo de salida de la transmisión telefónica de material escaneado impreso (tanto texto como imágenes).;IDENTIFICADOR NUMERO DE FAX;string;FALSE;;ALPHANUMERIC(15);FALSE;t_kbtq_customer_info_his
219671;gf_financial_rating_id;Código que identifica el rating, o calificación de la deuda para aquellas personas clientes de la Entidad, el cual mide la capacidad de un paí­s, gobierno o empresa para hacer frente a su deuda y por lo tanto, el riesgo que conlleva invertir en ella. Cuanto mayor sea el riesgo, peor calificación recibirá, debido a la probabilidad del impago de esta.;IDENTIFICADOR RATING FINANCIERO;string;FALSE;;ALPHANUMERIC(32);FALSE;t_kbtq_customer_info_his
219672;gf_first_name;Nombre propio identificativo de la persona fí­sica y que aparece en el registro Civil.;NOMBRE;string;FALSE;;ALPHANUMERIC(160);FALSE;t_kbtq_customer_info_his
219673;gf_firstborn_birth_date;Momento en el que el primogénito, hijo mayor, del cliente nace.;FECHA DE NACIMIENTO DEL PRIMOGENITO;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219674;gf_flat_owned_date;Momento en el que la persona adquiere un piso/local en propiedad;FECHA PISO/LOCAL EN PROPIEDAD;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219675;gf_franchise_type;Marca utilizada para identificar si el negocio de las personas jurí­dicas clientes de la Entidad es una Franquicia. Entendiendo por franquicia la concesión de derechos de explotación de un producto, actividad o nombre comercial, otorgada por una empresa a una o varias personas en una zona determinada;INDICADOR FRANQUICIA;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219676;gf_gender_desc;Descripción del sexo o género de la persona (Ejemplos: Mujer/Hombre, Mujer/Varón....);DESCRIPCION SEXO;string;FALSE;;ALPHANUMERIC(15);FALSE;t_kbtq_customer_info_his
219677;gf_gender_type;Indicador del sexo o género de la persona (Ejemplos: Mujer/Hombre, Mujer/Varón....);TIPO SEXO;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219678;gf_geographic_group_id;Código identificativo de la agrupación geográfica del grupo, entendiendo agrupación geográfica como la división administrativa territorial de primer nivel en que se organiza un Estado.  Por ejemplo:  - Estado - Región - Comunidad Autónoma - Otros;IDENTIFICADOR AGRUPACION GEOGRAFICA DEL GRUPO;string;FALSE;;ALPHANUMERIC(10);FALSE;t_kbtq_customer_info_his
219679;gf_geographical_group_name;Información que describe el nombre de la división administrativa territorial de primer nivel en que se organiza un Estado.  Por ejemplo:  - Estado - Región - Comunidad Autónoma - Otros;NOMBRE DE LA AGRUPACION GEOGRAFICA;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kbtq_customer_info_his
219680;gf_holded_mail_id;Codificación utilizada para identificar si la correspondencia se retiene en la oficina o se envia al cliente.;IDENTIFICADOR CORRESPONDENCIA RETENIDA;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219681;gf_holding_activity_sector_id;Identificador del sector de actividad holding, teniendo en cuenta que actividad holding se refiere a la actividad económica que realiza el grupo.;IDENTIFICADOR SECTOR DE ACTIVIDAD HOLDING;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219682;gf_housing_type_desc;Descripción del tipo de vivienda para el cliente, como Alquiler, Propiedad y Otro.;DESCRIPCION TIPO DE VIVIENDA;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219683;gf_income_level_calc_date;Momento en el que se realiza el cálculo del nivel de ingresos, siendo éste el Importe medio mensual de ingresos recibidos por la persona según su ocupación laboral (Importe Nomina, Importe pensión...);FECHA CALCULO NIVEL DE INGRESOS;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219684;gf_inst_type_criterion_id;Identificador del criterio utilizado para determinar el tipo de institución. Por ejemplo: Listas cerradas, por CNAE del cliente, etc.;IDENTIFICADOR CRITERIO TIPO DE INSTITUCION;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kbtq_customer_info_his
219685;gf_institution_type_desc;Descripción de la clasificación para personas jurí­dicas. Por ejemplo: Banco Central, Caja de Ahorro, Administración autonómica etc..;DESCRIPCION TIPO DE INSTITUCION;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219686;gf_job_class_desc;Información que indica la tipologí­a de trabajo desarrollada por la persona.;DESCRIPCION TIPO EMPLEO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219687;gf_job_class_id;Código identificativo del oficio, empleo u ocupación ejercida a cambio de una retribución de las persona.;IDENTIFICADOR PROFESION;string;FALSE;;ALPHANUMERIC(20);FALSE;t_kbtq_customer_info_his
219688;gf_last_change_branch_id;Código de la sucursal / oficina que realizó la última modificación en la información del registro;IDENTIFICADOR SUCURSAL ULTIMA MODIFICACION;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219689;gf_last_change_entity_id;Código del Banco/Entidad que realizó la última modificación en la información del registro;IDENTIFICADOR ENTIDAD ULTIMA MODIFICACION;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219690;gf_last_mailing_date;Momento en el que se realizó el último enví­o de mailing en curso al cliente, siéndo esta información publicitaria por correo a un gran número de personas de manera directa y personalizada;FECHA ULTIMO MAILING;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219691;gf_last_name;Primer Apellido de la Persona que aparece en el Registro Civil o fuente oficial aceptada en el paí­s.;NOMBRE PRIMER APELLIDO;string;FALSE;;ALPHANUMERIC(130);FALSE;t_kbtq_customer_info_his
219692;gf_legal_person_inst_type;Tipo de institución para personas juridicas. Tomará diferentes valores para familias, generico no clasificado, resto de otras empresas no financieras, administracion seguridad social, etc.;TIPO INSTITUCION PERSONA JURIDICA;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219693;gf_legal_status_desc;Descripción del tipo de sociedad mercantil de las personas jurí­dicas clientes de la Entidad. Dependerá de la titularidad de la empresa y la responsabilidad legal de sus propietarios. Por ejemplo:  - Sociedad Anónima.  - Sociedad Limitada. - otros;DESCRIPCION ESTADO LEGAL;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219694;gf_legal_status_id;Código identificativo que refleja el tipo de sociedad mercantil de las personas jurí­dicas clientes de la Entidad. Dependerá de la titularidad de la empresa y la responsabilidad legal de sus propietarios. Por ejemplo:  - Sociedad Anónima.  - Sociedad Limitada. - otros;IDENTIFICADOR FORMA SOCIAL;string;FALSE;;ALPHANUMERIC(5);FALSE;t_kbtq_customer_info_his
219695;gf_local_institution_id;Identificador de instituciones o administraciones locales que pueden contratar con el banco.;IDENTIFICADOR INSTITUCION ADMINISTRACION LOCALES;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219696;gf_local_repository_id;Código identificativo de un campo en el Repositorio Local.;IDENTIFICADOR REPOSITORIO LOCAL;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219697;gf_main_entity_id;Código de la entidad principal financiera correspondiente en la que opera el cliente.;IDENTIFICADOR ENTIDAD PRINCIPAL FINANCIERA;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219698;gf_main_local_branch_id;Código del centro local de mí­nimo nivel y de carácter principal donde se gestiona el contrato;IDENTIFICADOR CENTRO LOCAL PRINCIPAL;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219699;gf_marital_status_desc;Descripcion de la situación de las personas fí­sicas determinada por sus relaciones de familia, provenientes del matrimonio o del parentesco, que establece ciertos derechos y deberes.;DESCRIPCION CODIGO ESTADO CIVIL;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219700;gf_marital_status_type;Código identificativo de la situación de las personas fí­sicas determinada por sus relaciones de familia, provenientes del matrimonio o del parentesco, que establece ciertos derechos y deberes.;CODIGO ESTADO CIVIL;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219701;gf_marriage_date;Momento en el que el cliente contrae matrimonio;FECHA DE MATRIMONIO;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kbtq_customer_info_his
219702;gf_matrimonial_regime_type;Indicador del régimen patrimonial del matrimonio. Refleja el conjunto de reglas que determinan y delimitan los intereses económico-pecuniarios que rigen las relaciones interconyugales en el matrimonio y las relaciones con los terceros.  Por ejemplo: - Separación de bienes - Sociedad conyugal - Otros;CODIGO REGIMEN MATRIMONIAL;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219703;gf_middle_name;Segundo nombre propio identificativo de la persona fí­sica que se inserta entre el nombre y primer apellido, y que aparece en el registro Civil.;SEGUNDO NOMBRE;string;FALSE;;ALPHANUMERIC(30);FALSE;t_kbtq_customer_info_his
219704;gf_monthly_fixed_income_amount;Importe correspondiente al ingreso fijo total recibido en la cuenta de la entidad en un mes.;IMPORTE INGRESO MENSUAL FIJO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219705;gf_monthly_var_income_amount;Importe correspondiente al total de ingresos variables recibidos en la cuenta de la entidad en un mes.;IMPORTE INGRESO MENSUAL VARIABLE;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219706;gf_net_worth_amount;Cuantí­a correspondiente al patrimonio neto, es decir el valor total de una empresa una vez descontado al importe del total de los activos el importe de todos sus pasivos.  El activo está compuesto por el conjunto de bienes y derechos de los que es titular la empresa, así­ como otras partidas con la caracterí­stica común de que se utilizan en la generación de ingresos.  El pasivo, por su parte, está formado por el conjunto de deudas y obligaciones que la empresa posee frente a terceros como proveedores, bancos u otros acreedores;IMPORTE PATRIMONIO NETO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219707;gf_other_ent_2_sav_amount;Importe de Ahorros que tiene el cliente en otro banco 2 que no es BBVA;IMPORTE DE AHORRO EN OTRO BANCO 2;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219708;gf_other_ent_2_with_cr_amount;Importe de crédito que tiene el cliente en otro banco 2 que no es BBVA;IMPORTE DE CREDITO EN OTRO BANCO 2;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219709;gf_other_ent_with_cr_amount;Importe de crédito que tiene el cliente en otro banco que no es BBVA;IMPORTE DE CREDITO EN OTRO BANCO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219710;gf_other_ent_with_sav_amount;Importe de Ahorros que tiene el cliente en otro banco que no es BBVA;IMPORTE DE AHORRO EN OTRO BANCO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kbtq_customer_info_his
219711;gf_other_ent_with_savings_id;Identificador de Banco que no es el BBVA en el que el cliente tiene una cuenta de Ahorro;IDENTIFICADOR DE OTRO BANCO CON AHORROS;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219712;gf_other_entity_2_with_cr_id;Identificador de Banco 2 que no es el BBVA en el que el cliente tiene una cuenta de Crédito;IDENTIFICADOR DE OTRO BANCO 2 CON CREDITO;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219713;gf_other_entity_2_with_sav_id;Identificador de Banco 2 que no es el BBVA en el que el cliente tiene una cuenta de Ahorro;IDENTIFICADOR DE OTRO BANCO 2 CON AHORROS;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219714;gf_other_entity_with_cr_id;Identificador de Banco que no es el BBVA en el que el cliente tiene una cuenta de Crédito;IDENTIFICADOR DE OTRO BANCO CON CREDITO;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kbtq_customer_info_his
219715;gf_owner_site_type;Indicador que refleja si la persona es propietaria o no de algún local/piso;INDICADOR PISO/LOCAL EN PROPIEDAD;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219716;gf_periodicity_mail_number;Número que indica la frecuencia con la que el cliente recibe correspondencia vinculada a los distintos contratos/servicios que tiene contratados con la Entidad.;NUMERO PERIODICIDAD CORRESPONDENCIA;decimal(5);FALSE;;DECIMAL(5);FALSE;t_kbtq_customer_info_his
219717;gf_pers_address_foreign_desc;Descripción del lugar donde se encuentra ubicado el domicilio de la persona en el extranjero. Incluye toda la información necesaria para identificar un domicilo al minimo nivel (área, tipo de via, número....);DESCRIPCION DIRECCION EXTRANJERA PERSONA;string;FALSE;;ALPHANUMERIC(140);FALSE;t_kbtq_customer_info_his
219718;gf_person_education_desc;Descripción del nivel de conocimientos académicos de la Persona;DESCRIPCION FORMACION ACADEMICA DE LA PERSONA;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219719;gf_person_education_id;Código identificativo del nivel de conocimientos académicos de la Persona;IDENTIFICADOR FORMACION ACADEMICA DE LA PERSONA;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219720;gf_person_name_suffix_type;Información abreviada del nombre de la persona. Por ejemplo Jr para Junior, Sr en el caso de Senior, etc...;CODIGO SUFIJO DEL NOMBRE DE LA PERSONA;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kbtq_customer_info_his
219721;gf_person_qttv_rating_desc;Descripción de la calificación cuantitativa de la persona. Por ejemplo: - Normal - Deficiente - Irrecuperable - Otros;DESCRIPCION CALIFICACION CUANTITATIVA PERSONA;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219722;gf_person_qttv_rating_type;Identificación de la calificación cuantitativa de la persona. Por ejemplo: - Normal - Deficiente - Irrecuperable - Otros;TIPO CALIFICACION CUANTITATIVA PERSONA;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219723;gf_personal_doc_subtype_type;Código que indica la tipologí­a del documento identificativo del cliente;CODIGO SUBTIPO DE DOCUMENTO IDENTIFICATIVO DEL CLIENTE;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219724;gf_personal_id;Numeración o codificación reflejada en el documento oficial Identificativo del cliente  Por ejemplo:  - Número de Pasaporte - Número de Tarjeta de Residencia - Número del Documento Nacional de Identidad (DNI) - Número de Identificación Fiscal (NIF) - Número Cédula de Identidad - otros;IDENTIFICADOR DOCUMENTO OFICIAL DEL CLIENTE;string;FALSE;;ALPHANUMERIC(25);FALSE;t_kbtq_customer_info_his
219725;gf_personal_status_type;Indicador que permite obtener un mayor nivel de detalle sobre el Estado en el que se encuentra el Documento Oficial Identificativo del cliente.  Por ejemplo:  - DNI Caducado - Tarjeta de residencia permanente o temporal - Pasaporte caducado - Otros;CODIGO ESTADO DOCUMENTO;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219726;gf_personal_status_type_desc;Descripción del Estado en el que se encuentra el Documento Oficial Identificativo del cliente.  Por ejemplo:  - DNI Caducado - Tarjeta de residencia permanente o temporal - Pasaporte caducado - Otros;DESCRIPCION TIPO DE ESTADO DOCUMENTO PERSONAL;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219727;gf_personal_type;Indicador del tipo de documento informado en el 'Documento oficial identificativo del cliente'. Entendiendo por 'Documento oficial identificativo del cliente' la numeración o codificación reflejada en su documento oficial identificativo. Por ejemplo: - Tarjeta de lector - Carnet de conducir - Pasaporte - DNI - Otros;TIPO DOCUMENTO OFICIAL IDENTIFICATIVO CLIENTE;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219728;gf_personal_type_desc;Descripcion del tipo de documento informado en el 'Documento oficial identificativo del cliente'. Entendiendo por 'Documento oficial identificativo del cliente' la numeración o codificación reflejada en su documento oficial identificativo. Por ejemplo: - Tarjeta de lector - Carnet de conducir - Pasaporte - DNI - Otros;DESCRIPCION DOCUMENTO OFICIAL IDENTIFICATIVO CLIENTE;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219729;gf_phone_id;Número de teléfono aportado por el cliente como método de contacto, el cual se trata de una secuencia de dí­gitos que permite la identificación del punto final de una llamada en una red telefónica. Esta secuencia de dí­gitos variará su longitud dependiendo de la geografí­a.;IDENTIFICADOR NUMERO DE TELEFONO;string;FALSE;;ALPHANUMERIC(15);FALSE;t_kbtq_customer_info_his
219730;gf_phone_type;Marca utilizada para identificar el tipo de teléfono. Por ejemplo: - movil - fijo - bbeper - radio - otros;TIPO DE TELEFONO;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kbtq_customer_info_his
219731;gf_phone_type_desc;Descripción del tipo de teléfono;DESCRIPCION TIPO DE TELEFONO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219732;gf_poltcl_exps_pers_desc;Descripción de la clasificación de personas polí­ticamente expuestas (Relacionado con el Blanqueo de Capiltales) a aquellas personas que desempeí±an o han desempeí±ado funciones públicas destacadas en un determinado paí­s. Esta categorí­a incluye, por ejemplo, jefes de estado o de gobierno, polí­ticos de alta jerarquí­a, funcionarios de gobierno, judiciales o militares, altos ejecutivos de empresas estatales y funcionarios importantes de partido polí­ticos, que debido a su condición especial de PEP, por razones polí­ticas dentro de sus paí­ses de origen o quizás diplomáticas cuando se desempeí±an en el extranjero, reciben un trato diferencial y de suma discreción.;DESCRIPCION PERSONA POLITICAMENTE EXPUESTA;string;FALSE;;ALPHANUMERIC(254);FALSE;t_kbtq_customer_info_his
219733;gf_poltcl_exps_pers_type;Marca utilizada para realizar la clasificación de personas polí­ticamente expuestas (Relacionado con el Blanqueo de Capiltales) a aquellas personas que desempeí±an o han desempeí±ado funciones públicas destacadas en un determinado paí­s. Esta categorí­a incluye, por ejemplo, jefes de estado o de gobierno, polí­ticos de alta jerarquí­a, funcionarios de gobierno, judiciales o militares, altos ejecutivos de empresas estatales y funcionarios importantes de partido polí­ticos, que debido a su condición especial de PEP, por razones polí­ticas dentro de sus paí­ses de origen o quizás diplomáticas cuando se desempeí±an en el extranjero, reciben un trato diferencial y de suma discreción.;INDICADOR PERSONA POLITICAMENTE EXPUESTA;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219734;gf_position_desc;Información que aporta mayor nivel de detalle sobre la categorí­a o cargo del usuario dentro de la Entidad.;DESCRIPCION CARGO DEL USUARIO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219735;gf_prefix_phone_desc;Descripción del prefijo nacional (departamental) o internacional de un teléfono.;DESCRIPCION DEL PREFIJO DEL TELEFONO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219736;gf_prefix_phone_id;Código del préfijo nacional (departamental) o internacional de un teléfono.;IDENTIFICADOR PREFIJO TELEFONO;string;FALSE;;ALPHANUMERIC(6);FALSE;t_kbtq_customer_info_his
219737;gf_primry_addr_road_number_id;Identificador del Número primario del Domicilio Normalizado. Se trata de información complementaria de una dirección. Por ejemplo, en el caso de que haya dos portales con mismo número y se distingan por una letra Portal 16-A Portal 16 - B;IDENTIFICADOR DEL NUMERO PRIMARIO DE DIRECCION;string;FALSE;;ALPHANUMERIC(9);FALSE;t_kbtq_customer_info_his
219738;gf_prone_save_status_type;Indicador que especifica si el cliente es propenso a ahorrar o no;INDICADOR DE ESTADO SI ES PROPENSO A AHORRAR;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kbtq_customer_info_his
219739;gf_province_birth_name;Nombre de la Provincia/Estado de nacimiento de la Persona;NOMBRE PROVINCIA/ESTADO NACIMIENTO;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kbtq_customer_info_his
219740;gf_province_id;Código identificativo de la Provincia /Estado.;IDENTIFICADOR DE PROVINCIA - ESTADO;string;FALSE;;ALPHANUMERIC(9);FALSE;t_kbtq_customer_info_his
219741;gf_province_name;Nombre de la división administrativa del territorio de un Estado;NOMBRE DE PROVINCIA;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kbtq_customer_info_his
219742;gf_prtcpt_gr_header_type;Marca utilizada para identificar si el partí­cipe es la cabecera o casa matriz del grupo con el que está relacionado, entendiendo por casa Matriz una empresa que tiene una o más empresas dependientes o filiales, es decir, que posee al menos el 50% del capital de otras sociedades. Todas estas empresas es lo que se conoce como un grupo empresarial. La empresa matriz por lo general proporciona gestión, administración y control a través de una o más personas, directores o gerentes, que ha designado la directiva de la empresa matriz.;INDICADOR PARTICIPE CABECERA DEL GRUPO;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kbtq_customer_info_his
219743;gf_rating_corporative_type;Código correspondiente a la calificación corporativa.;CODIGO CALIFICACION CORPORATIVA;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
219744;gf_rba_risk_dili_type;Marca utilizada para identificar si se ha encontrado algun trámite o gestión administrativa abierta al cliente según RBA. El Risk Based Approach (RBA), es un sistema algorí­tmico de cálculo cuyo objeto es catalogar a los clientes de la Entidad en función de sus riesgos de blanqueo de capitales, mediante el análisis de una serie de parámetros predeterminados, con el objeto, entre otros, de poder realizar un seguimiento de los clientes, estableciendo una serie de controles adicionales de diligencia debida en función, en ambos casos, del riesgo del cliente;INDICADOR DILIGENCIA RBA RISK BASED APPROACH;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kbtq_customer_info_his
